user,item,time
141,310,1159653600
141,312,1159653600
141,314,1159653600
141,319,1159653600
141,320,1159653600
141,323,1159653600
141,343,1159653600
141,372,1159653600
141,492,1159653600
141,517,1159653600
141,519,1159653600
141,531,1159653600
141,532,1159653600
141,534,1159653600
141,536,1159653600
141,673,1159653600
141,695,1159653600
141,781,1159653600
141,897,1159653600
141,963,1159653600
141,1234,1159653600
141,1571,1159653600
141,1675,1159653600
141,2506,1159653600
141,3290,1159653600
141,3291,1159653600
141,3293,1159653600
141,3294,1159653600
141,3295,1159653600
141,3296,1159653600
142,200,1277935200
142,227,1277935200
142,423,1277935200
142,430,1277935200
142,506,1277935200
142,561,1277935200
142,613,1277935200
142,626,1277935200
142,776,1277935200
142,1109,1277935200
142,1197,1277935200
142,1400,1277935200
142,1928,1277935200
142,1971,1277935200
142,2673,1277935200
142,2798,1277935200
142,3297,1277935200
142,3298,1277935200
142,3299,1277935200
142,3300,1277935200
142,3301,1277935200
142,3302,1277935200
142,3303,1277935200
142,3304,1277935200
142,3305,1277935200
142,3306,1277935200
142,3307,1277935200
142,3308,1277935200
142,3309,1277935200
142,3310,1277935200
142,3311,1277935200
142,3312,1277935200
142,3313,1277935200
142,3314,1277935200
142,3315,1277935200
142,3316,1277935200
142,3317,1277935200
142,3318,1277935200
142,3319,1277935200
142,3320,1277935200
142,3321,1277935200
142,3322,1277935200
142,3323,1277935200
142,3324,1277935200
142,3325,1277935200
142,3326,1277935200
142,3327,1277935200
142,3328,1277935200
142,3329,1277935200
143,192,1230764400
143,294,1230764400
143,336,1230764400
143,360,1230764400
143,482,1230764400
143,957,1230764400
143,65,1233442800
143,285,1233442800
143,296,1233442800
143,300,1233442800
143,480,1233442800
143,540,1233442800
143,674,1233442800
143,1035,1233442800
143,1107,1233442800
143,3331,1233442800
143,167,1235862000
143,372,1235862000
143,430,1235862000
143,486,1235862000
143,492,1235862000
143,681,1235862000
143,973,1235862000
143,1032,1235862000
143,1043,1235862000
143,1121,1235862000
143,1391,1235862000
143,1848,1235862000
143,1919,1235862000
143,2337,1235862000
143,2525,1235862000
143,2819,1235862000
143,3330,1235862000
143,3332,1235862000
143,3333,1235862000
143,3334,1235862000
143,3335,1235862000
143,691,1238536800
143,530,1241128800
143,3336,1243807200
143,963,1249077600
143,566,1254348000
143,1461,1257030000
143,491,1259622000
143,224,1267398000
143,153,1270072800
143,83,1272664800
143,2766,1272664800
143,512,1280613600
144,149,1262300400
144,151,1262300400
144,155,1262300400
144,184,1262300400
144,221,1262300400
144,245,1262300400
144,259,1262300400
144,277,1262300400
144,282,1262300400
144,283,1262300400
144,285,1262300400
144,288,1262300400
144,289,1262300400
144,293,1262300400
144,295,1262300400
144,296,1262300400
144,300,1262300400
144,314,1262300400
144,315,1262300400
144,319,1262300400
144,323,1262300400
144,325,1262300400
144,327,1262300400
144,334,1262300400
144,338,1262300400
144,343,1262300400
144,372,1262300400
144,449,1262300400
144,462,1262300400
144,466,1262300400
144,522,1262300400
144,640,1262300400
144,695,1262300400
144,957,1262300400
144,977,1262300400
144,1235,1262300400
144,1450,1262300400
144,1592,1262300400
144,2161,1262300400
144,2169,1262300400
144,2424,1262300400
144,2525,1262300400
144,2841,1262300400
144,3338,1262300400
144,3339,1262300400
144,3340,1262300400
144,83,1264978800
144,1436,1264978800
144,1438,1304598060
145,149,1222812000
145,178,1222812000
145,192,1222812000
145,198,1222812000
145,277,1222812000
145,322,1222812000
145,336,1222812000
145,349,1222812000
145,372,1222812000
145,411,1222812000
145,432,1222812000
145,455,1222812000
145,492,1222812000
145,536,1222812000
145,699,1222812000
145,708,1222812000
145,957,1222812000
145,1672,1222812000
145,1751,1222812000
145,2065,1222812000
145,2337,1222812000
145,2525,1222812000
145,2635,1222812000
145,2963,1222812000
145,2966,1222812000
145,2968,1222812000
145,3153,1222812000
145,3185,1222812000
145,3339,1222812000
145,3340,1222812000
145,3341,1222812000
145,3342,1222812000
145,3343,1222812000
145,3344,1222812000
145,3345,1222812000
145,3346,1222812000
145,3347,1222812000
145,3348,1222812000
145,3349,1222812000
145,3350,1222812000
145,3351,1222812000
145,3352,1222812000
145,3353,1222812000
145,3354,1222812000
145,3355,1222812000
145,3356,1222812000
145,3357,1222812000
145,3358,1222812000
145,3359,1222812000
146,201,1272664800
146,287,1272664800
146,492,1272664800
146,522,1272664800
146,534,1272664800
146,894,1272664800
146,3360,1272664800
146,3361,1272664800
146,83,1275343200
146,228,1275343200
146,318,1275343200
146,319,1275343200
146,327,1275343200
146,338,1275343200
146,397,1275343200
146,452,1275343200
146,460,1275343200
146,788,1275343200
146,2420,1275343200
146,2819,1275343200
146,3366,1275343200
146,292,1276639200
146,419,1276639200
146,527,1276639200
146,850,1276639200
146,1675,1276639200
146,3362,1276639200
146,3364,1276639200
146,3367,1276639200
146,221,1277935200
146,475,1277935200
146,729,1277935200
146,1235,1277935200
146,1391,1277935200
146,1798,1277935200
146,406,1280613600
146,3365,1280613600
146,294,1283292000
146,455,1285884000
146,1504,1285884000
146,674,1291158000
146,3363,1293836400
146,312,1296514800
146,414,1298934000
146,698,1298934000
146,1237,1298934000
146,2768,1298934000
146,1039,1304688308
146,214,1304688318
147,84,1201820400
147,148,1201820400
147,153,1201820400
147,168,1201820400
147,182,1201820400
147,183,1201820400
147,184,1201820400
147,209,1201820400
147,217,1201820400
147,219,1201820400
147,222,1201820400
147,364,1201820400
147,410,1201820400
147,417,1201820400
147,500,1201820400
147,512,1201820400
147,845,1201820400
147,1085,1201820400
147,1110,1201820400
147,1142,1201820400
147,1366,1201820400
147,1367,1201820400
147,1401,1201820400
147,1991,1201820400
147,2355,1201820400
147,2359,1201820400
147,2755,1201820400
147,2774,1201820400
147,2942,1201820400
147,3368,1201820400
147,3369,1201820400
147,3370,1201820400
147,3371,1201820400
147,3372,1201820400
147,3374,1201820400
147,3375,1201820400
147,3376,1201820400
147,3377,1201820400
147,3378,1201820400
147,3379,1201820400
147,3380,1201820400
147,3382,1201820400
147,3383,1201820400
147,3384,1201820400
147,3385,1201820400
147,3387,1201820400
147,156,1204326000
147,3373,1204326000
147,3386,1204326000
148,16,1199142000
148,36,1199142000
148,192,1199142000
148,203,1199142000
148,221,1199142000
148,283,1199142000
148,312,1199142000
148,372,1199142000
148,406,1199142000
148,466,1199142000
148,480,1199142000
148,494,1199142000
148,511,1199142000
148,512,1199142000
148,531,1199142000
148,700,1199142000
148,701,1199142000
148,706,1199142000
148,802,1199142000
148,821,1199142000
148,908,1199142000
148,914,1199142000
148,921,1199142000
148,943,1199142000
148,944,1199142000
148,946,1199142000
148,957,1199142000
148,1095,1199142000
148,1105,1199142000
148,1107,1199142000
148,1176,1199142000
148,1330,1199142000
148,1663,1199142000
148,1680,1199142000
148,1903,1199142000
148,1905,1199142000
148,1999,1199142000
148,2085,1199142000
148,2329,1199142000
148,2920,1199142000
148,2936,1199142000
148,2963,1199142000
148,3177,1199142000
148,3202,1199142000
148,3388,1199142000
148,3389,1199142000
148,3390,1199142000
148,3391,1199142000
148,3392,1199142000
149,3394,1151704800
149,3401,1154383200
149,3411,1154383200
149,857,1157061600
149,1197,1157061600
149,200,1170284400
149,593,1170284400
149,153,1171494000
149,435,1171494000
149,852,1171494000
149,855,1171494000
149,861,1171494000
149,1074,1171494000
149,1208,1171494000
149,1235,1171494000
149,1525,1171494000
149,1694,1171494000
149,1880,1171494000
149,2466,1171494000
149,2604,1171494000
149,3317,1171494000
149,3393,1171494000
149,3395,1171494000
149,3396,1171494000
149,3397,1171494000
149,3398,1171494000
149,3399,1171494000
149,3402,1171494000
149,3404,1171494000
149,3405,1171494000
149,3406,1171494000
149,3407,1171494000
149,3408,1171494000
149,3409,1171494000
149,3410,1171494000
149,3412,1171494000
149,3413,1171494000
149,3414,1171494000
149,3415,1171494000
149,3416,1171494000
149,3417,1171494000
149,3418,1171494000
149,3419,1171494000
149,726,1172703600
149,866,1172703600
149,1218,1172703600
149,1351,1172703600
149,3403,1172703600
149,1869,1177970400
150,82,1230764400
150,83,1230764400
150,148,1230764400
150,151,1230764400
150,153,1230764400
150,157,1230764400
150,164,1230764400
150,165,1230764400
150,184,1230764400
150,190,1230764400
150,201,1230764400
150,206,1230764400
150,214,1230764400
150,215,1230764400
150,221,1230764400
150,289,1230764400
150,338,1230764400
150,349,1230764400
150,412,1230764400
150,430,1230764400
150,449,1230764400
150,505,1230764400
150,527,1230764400
150,532,1230764400
150,598,1230764400
150,729,1230764400
150,952,1230764400
150,1039,1230764400
150,1368,1230764400
150,1503,1230764400
150,1506,1230764400
150,1678,1230764400
150,1797,1230764400
150,1943,1230764400
150,2835,1230764400
150,3037,1230764400
150,3420,1230764400
150,3421,1230764400
150,3422,1230764400
150,3423,1230764400
150,3424,1230764400
150,3425,1230764400
150,3426,1230764400
150,3427,1230764400
150,3428,1230764400
150,3429,1230764400
150,3430,1230764400
150,3431,1230764400
150,3432,1230764400
151,157,1277935200
151,170,1277935200
151,222,1277935200
151,294,1277935200
151,460,1277935200
151,601,1277935200
151,624,1277935200
151,700,1277935200
151,704,1277935200
151,706,1277935200
151,859,1277935200
151,908,1277935200
151,909,1277935200
151,919,1277935200
151,938,1277935200
151,943,1277935200
151,950,1277935200
151,1349,1277935200
151,1351,1277935200
151,1357,1277935200
151,1360,1277935200
151,1363,1277935200
151,1403,1277935200
151,1504,1277935200
151,1630,1277935200
151,1694,1277935200
151,1798,1277935200
151,1799,1277935200
151,1801,1277935200
151,2327,1277935200
151,2328,1277935200
151,2332,1277935200
151,2762,1277935200
151,2764,1277935200
151,2767,1277935200
151,2953,1277935200
151,3433,1277935200
151,3434,1277935200
151,3435,1277935200
151,3436,1277935200
151,3437,1277935200
151,3438,1277935200
151,3439,1277935200
151,3440,1277935200
151,3441,1277935200
151,3442,1277935200
151,3443,1277935200
151,3444,1277935200
151,3445,1277935200
152,3455,1285884000
152,2087,1293836400
152,65,1295175600
152,284,1295175600
152,285,1295175600
152,288,1295175600
152,299,1295175600
152,305,1295175600
152,312,1295175600
152,319,1295175600
152,336,1295175600
152,353,1295175600
152,368,1295175600
152,380,1295175600
152,459,1295175600
152,460,1295175600
152,473,1295175600
152,522,1295175600
152,538,1295175600
152,542,1295175600
152,673,1295175600
152,675,1295175600
152,680,1295175600
152,788,1295175600
152,900,1295175600
152,906,1295175600
152,1073,1295175600
152,1441,1295175600
152,1449,1295175600
152,1592,1295175600
152,1675,1295175600
152,2970,1295175600
152,3061,1295175600
152,3284,1295175600
152,3446,1295175600
152,3448,1295175600
152,3449,1295175600
152,3450,1295175600
152,3451,1295175600
152,3452,1295175600
152,3454,1295175600
152,3456,1295175600
152,3457,1295175600
152,3458,1295175600
152,3459,1295175600
152,3460,1295175600
152,3461,1295175600
152,3462,1295175600
152,3453,1296514800
153,58,1222812000
153,64,1222812000
153,66,1222812000
153,84,1222812000
153,149,1222812000
153,288,1222812000
153,293,1222812000
153,295,1222812000
153,326,1222812000
153,498,1222812000
153,897,1222812000
153,3466,1222812000
153,59,1225494000
153,61,1225494000
153,176,1225494000
153,235,1225494000
153,259,1225494000
153,273,1225494000
153,461,1225494000
153,1922,1225494000
153,3463,1225494000
153,3465,1225494000
153,241,1228086000
153,310,1228086000
153,348,1228086000
153,371,1228086000
153,1368,1228086000
153,1461,1228086000
153,183,1230764400
153,215,1230764400
153,505,1230764400
153,3464,1230764400
153,167,1233442800
153,668,1235862000
153,251,1277935200
153,286,1277935200
153,290,1277935200
153,296,1277935200
153,304,1277935200
153,783,1277935200
153,1371,1277935200
153,1496,1277935200
153,1592,1277935200
153,282,1280613600
153,542,1280613600
153,695,1280613600
153,1044,1280613600
153,1370,1280613600
153,2504,1280613600
154,36,1283292000
154,50,1283292000
154,57,1283292000
154,401,1283292000
154,497,1283292000
154,513,1283292000
154,776,1283292000
154,803,1283292000
154,806,1283292000
154,944,1283292000
154,969,1283292000
154,1035,1283292000
154,1057,1283292000
154,1095,1283292000
154,1532,1283292000
154,2047,1283292000
154,2128,1283292000
154,2354,1283292000
154,2925,1283292000
154,3067,1283292000
154,3199,1283292000
154,3203,1283292000
154,3207,1283292000
154,3492,1283292000
154,3493,1283292000
154,3494,1283292000
154,3495,1283292000
154,3496,1283292000
154,3497,1283292000
154,3498,1283292000
154,3499,1283292000
154,3500,1283292000
154,3501,1283292000
154,3502,1283292000
154,3503,1283292000
154,3504,1283292000
154,3505,1283292000
154,3506,1283292000
154,3507,1283292000
154,3508,1283292000
154,3509,1283292000
154,3510,1283292000
154,3511,1283292000
154,3512,1283292000
154,3513,1283292000
154,3514,1283292000
154,3515,1283292000
154,3516,1283292000
154,3517,1283292000
155,6,1196463600
155,61,1196463600
155,83,1196463600
155,166,1196463600
155,221,1196463600
155,287,1196463600
155,289,1196463600
155,291,1196463600
155,296,1196463600
155,298,1196463600
155,319,1196463600
155,327,1196463600
155,372,1196463600
155,449,1196463600
155,451,1196463600
155,453,1196463600
155,456,1196463600
155,463,1196463600
155,469,1196463600
155,473,1196463600
155,536,1196463600
155,538,1196463600
155,712,1196463600
155,921,1196463600
155,1025,1196463600
155,1100,1196463600
155,1105,1196463600
155,1571,1196463600
155,1772,1196463600
155,2006,1196463600
155,2079,1196463600
155,2506,1196463600
155,2625,1196463600
155,2781,1196463600
155,3180,1196463600
155,3284,1196463600
155,3518,1196463600
155,3519,1196463600
155,3520,1196463600
155,3521,1196463600
155,3522,1196463600
155,3523,1196463600
155,3524,1196463600
155,3525,1196463600
155,3526,1196463600
155,3527,1196463600
155,3528,1196463600
155,3529,1196463600
155,3530,1196463600
156,350,1249077600
156,354,1249077600
156,883,1249077600
156,1438,1249077600
156,1450,1249077600
156,2421,1249077600
156,2424,1249077600
156,2427,1249077600
156,2432,1249077600
156,2434,1249077600
156,2436,1249077600
156,2438,1249077600
156,2439,1249077600
156,2440,1249077600
156,2441,1249077600
156,2442,1249077600
156,2452,1249077600
156,2453,1249077600
156,3531,1249077600
156,3532,1249077600
156,3533,1249077600
156,3534,1249077600
156,3535,1249077600
156,3536,1249077600
156,3537,1249077600
156,3538,1249077600
156,3539,1249077600
156,3540,1249077600
156,3541,1249077600
156,3542,1249077600
156,3543,1249077600
156,3544,1249077600
156,3545,1249077600
156,3546,1249077600
156,3547,1249077600
156,3548,1249077600
156,3549,1249077600
156,3550,1249077600
156,3551,1249077600
156,3552,1249077600
156,3553,1249077600
156,3554,1249077600
156,3555,1249077600
156,3556,1249077600
156,3557,1249077600
156,3558,1249077600
156,3559,1249077600
156,3560,1249077600
156,3561,1249077600
157,198,1125525600
157,153,1157061600
157,209,1157061600
157,146,1158357600
157,148,1158357600
157,151,1158357600
157,182,1158357600
157,184,1158357600
157,192,1158357600
157,211,1158357600
157,220,1158357600
157,310,1158357600
157,596,1158357600
157,608,1158357600
157,609,1158357600
157,616,1158357600
157,677,1158357600
157,691,1158357600
157,911,1158357600
157,955,1158357600
157,1109,1158357600
157,1113,1158357600
157,1122,1158357600
157,1165,1158357600
157,1366,1158357600
157,1369,1158357600
157,1786,1158357600
157,1961,1158357600
157,1991,1158357600
157,2191,1158357600
157,2337,1158357600
157,2755,1158357600
157,3085,1158357600
157,3086,1158357600
157,3235,1158357600
157,3562,1158357600
157,3563,1158357600
157,3564,1158357600
157,3565,1158357600
157,3566,1158357600
157,3567,1158357600
157,3568,1158357600
157,3569,1158357600
157,3570,1158357600
157,3571,1158357600
157,3572,1158357600
157,3573,1158357600
157,1107,1159653600
157,1866,1183240800
158,3595,1280613600
158,82,1293836400
158,90,1293836400
158,153,1293836400
158,167,1293836400
158,186,1293836400
158,191,1293836400
158,193,1293836400
158,194,1293836400
158,199,1293836400
158,206,1293836400
158,217,1293836400
158,221,1293836400
158,223,1293836400
158,310,1293836400
158,340,1293836400
158,349,1293836400
158,360,1293836400
158,423,1293836400
158,468,1293836400
158,524,1293836400
158,527,1293836400
158,612,1293836400
158,728,1293836400
158,842,1293836400
158,850,1293836400
158,1240,1293836400
158,1780,1293836400
158,1834,1293836400
158,1942,1293836400
158,1970,1293836400
158,1974,1293836400
158,2262,1293836400
158,2575,1293836400
158,2609,1293836400
158,2873,1293836400
158,3227,1293836400
158,3593,1293836400
158,3594,1293836400
158,3596,1293836400
158,3598,1293836400
158,3599,1293836400
158,3600,1293836400
158,3601,1293836400
158,3602,1293836400
158,3603,1293836400
158,3604,1293836400
158,3605,1293836400
158,3606,1293836400
159,1154,1262300400
159,1941,1275343200
159,82,1280613600
159,101,1280613600
159,148,1280613600
159,434,1280613600
159,616,1280613600
159,623,1280613600
159,697,1280613600
159,739,1280613600
159,748,1280613600
159,1088,1280613600
159,1100,1280613600
159,1227,1280613600
159,1230,1280613600
159,1618,1280613600
159,1761,1280613600
159,1928,1280613600
159,1930,1280613600
159,1938,1280613600
159,1942,1280613600
159,1949,1280613600
159,1950,1280613600
159,1968,1280613600
159,1975,1280613600
159,2264,1280613600
159,2383,1280613600
159,2515,1280613600
159,2522,1280613600
159,2562,1280613600
159,2585,1280613600
159,3612,1280613600
159,3613,1280613600
159,3614,1280613600
159,3615,1280613600
159,3616,1280613600
159,3617,1280613600
159,3618,1280613600
159,3619,1280613600
159,3620,1280613600
159,3621,1280613600
159,3623,1280613600
159,3624,1280613600
159,3625,1280613600
159,3626,1280613600
159,3627,1280613600
159,3628,1280613600
159,3630,1280613600
159,3629,1288566000
160,701,1225494000
160,832,1225494000
160,909,1225494000
160,1090,1225494000
160,1272,1225494000
160,2133,1225494000
160,2136,1225494000
160,2724,1225494000
160,3643,1225494000
160,3646,1225494000
160,3653,1225494000
160,228,1228086000
160,1110,1228086000
160,2354,1228086000
160,833,1230764400
160,1122,1230764400
160,1512,1230764400
160,148,1232103600
160,498,1232103600
160,511,1232103600
160,749,1232103600
160,806,1232103600
160,836,1232103600
160,914,1232103600
160,1035,1232103600
160,1360,1232103600
160,1959,1232103600
160,2365,1232103600
160,3645,1232103600
160,3647,1232103600
160,3648,1232103600
160,3650,1232103600
160,3651,1232103600
160,506,1233442800
160,845,1233442800
160,908,1233442800
160,2574,1233442800
160,3644,1233442800
160,955,1235862000
160,497,1238536800
160,834,1238536800
160,3652,1238536800
160,3641,1243807200
160,759,1246399200
160,1803,1246399200
160,2951,1246399200
160,3642,1246399200
160,608,1249077600
160,1552,1249077600
161,82,1293836400
161,148,1293836400
161,164,1293836400
161,184,1293836400
161,201,1293836400
161,214,1293836400
161,222,1293836400
161,223,1293836400
161,231,1293836400
161,244,1293836400
161,282,1293836400
161,325,1293836400
161,406,1293836400
161,413,1293836400
161,423,1293836400
161,434,1293836400
161,439,1293836400
161,492,1293836400
161,532,1293836400
161,541,1293836400
161,697,1293836400
161,748,1293836400
161,759,1293836400
161,807,1293836400
161,1170,1293836400
161,1186,1293836400
161,1391,1293836400
161,1403,1293836400
161,1503,1293836400
161,1509,1293836400
161,1600,1293836400
161,1623,1293836400
161,1630,1293836400
161,1919,1293836400
161,2110,1293836400
161,2122,1293836400
161,2256,1293836400
161,2504,1293836400
161,2562,1293836400
161,2567,1293836400
161,2582,1293836400
161,2588,1293836400
161,3010,1293836400
161,3374,1293836400
161,3633,1293836400
161,3654,1293836400
161,3655,1293836400
161,3656,1293836400
161,3657,1293836400
162,3296,1235862000
162,1400,1249077600
162,2594,1251756000
162,697,1259622000
162,6,1262300400
162,148,1262300400
162,157,1262300400
162,161,1262300400
162,167,1262300400
162,184,1262300400
162,190,1262300400
162,201,1262300400
162,220,1262300400
162,222,1262300400
162,224,1262300400
162,290,1262300400
162,292,1262300400
162,418,1262300400
162,426,1262300400
162,435,1262300400
162,483,1262300400
162,520,1262300400
162,710,1262300400
162,759,1262300400
162,848,1262300400
162,894,1262300400
162,960,1262300400
162,1005,1262300400
162,1035,1262300400
162,1066,1262300400
162,1090,1262300400
162,1197,1262300400
162,1388,1262300400
162,1397,1262300400
162,1401,1262300400
162,1795,1262300400
162,1797,1262300400
162,1805,1262300400
162,2250,1262300400
162,3201,1262300400
162,3658,1262300400
162,3659,1262300400
162,3660,1262300400
162,3661,1262300400
162,3662,1262300400
162,3663,1262300400
162,74,1267398000
162,1391,1267398000
162,1385,1270072800
163,148,1183240800
163,153,1183240800
163,157,1183240800
163,167,1183240800
163,184,1183240800
163,201,1183240800
163,204,1183240800
163,209,1183240800
163,219,1183240800
163,221,1183240800
163,406,1183240800
163,412,1183240800
163,416,1183240800
163,418,1183240800
163,422,1183240800
163,423,1183240800
163,430,1183240800
163,433,1183240800
163,435,1183240800
163,441,1183240800
163,492,1183240800
163,593,1183240800
163,699,1183240800
163,701,1183240800
163,708,1183240800
163,720,1183240800
163,848,1183240800
163,859,1183240800
163,894,1183240800
163,950,1183240800
163,1176,1183240800
163,1391,1183240800
163,1663,1183240800
163,1746,1183240800
163,1757,1183240800
163,1805,1183240800
163,2415,1183240800
163,2588,1183240800
163,2612,1183240800
163,3354,1183240800
163,3664,1183240800
163,3665,1183240800
163,3666,1183240800
163,3667,1183240800
163,3668,1183240800
163,3669,1183240800
163,3670,1183240800
163,3671,1183240800
163,1403,1193871600
164,59,1159653600
164,178,1159653600
164,185,1159653600
164,198,1159653600
164,200,1159653600
164,211,1159653600
164,214,1159653600
164,223,1159653600
164,323,1159653600
164,397,1159653600
164,457,1159653600
164,505,1159653600
164,722,1159653600
164,859,1159653600
164,898,1159653600
164,936,1159653600
164,973,1159653600
164,1034,1159653600
164,1107,1159653600
164,1366,1159653600
164,1368,1159653600
164,1406,1159653600
164,1630,1159653600
164,1634,1159653600
164,1857,1159653600
164,2036,1159653600
164,2106,1159653600
164,2421,1159653600
164,2427,1159653600
164,2438,1159653600
164,2763,1159653600
164,2814,1159653600
164,3077,1159653600
164,3151,1159653600
164,3390,1159653600
164,3429,1159653600
164,3567,1159653600
164,3672,1159653600
164,3673,1159653600
164,3674,1159653600
164,3675,1159653600
164,3676,1159653600
164,3677,1159653600
164,3678,1159653600
164,3679,1159653600
164,3680,1159653600
164,3681,1159653600
164,3682,1159653600
164,3683,1159653600
165,251,1228086000
165,283,1228086000
165,338,1228086000
165,350,1228086000
165,354,1228086000
165,358,1228086000
165,455,1228086000
165,457,1228086000
165,459,1228086000
165,673,1228086000
165,942,1228086000
165,1438,1228086000
165,1687,1228086000
165,1773,1228086000
165,2036,1228086000
165,2422,1228086000
165,2424,1228086000
165,2427,1228086000
165,2428,1228086000
165,2434,1228086000
165,2436,1228086000
165,2438,1228086000
165,2439,1228086000
165,2440,1228086000
165,2442,1228086000
165,2452,1228086000
165,2453,1228086000
165,3531,1228086000
165,3533,1228086000
165,3535,1228086000
165,3538,1228086000
165,3540,1228086000
165,3542,1228086000
165,3543,1228086000
165,3548,1228086000
165,3550,1228086000
165,3556,1228086000
165,3685,1228086000
165,3686,1228086000
165,3687,1228086000
165,3688,1228086000
165,3689,1228086000
165,3690,1228086000
165,1480,1238536800
165,538,1280613600
165,1450,1280613600
165,2421,1280613600
165,3553,1280613600
165,3684,1280613600
166,35,1243807200
166,45,1243807200
166,53,1243807200
166,66,1243807200
166,148,1243807200
166,164,1243807200
166,167,1243807200
166,217,1243807200
166,219,1243807200
166,222,1243807200
166,227,1243807200
166,418,1243807200
166,423,1243807200
166,426,1243807200
166,434,1243807200
166,435,1243807200
166,444,1243807200
166,606,1243807200
166,739,1243807200
166,956,1243807200
166,960,1243807200
166,1066,1243807200
166,1081,1243807200
166,1210,1243807200
166,1233,1243807200
166,1367,1243807200
166,1381,1243807200
166,1794,1243807200
166,1869,1243807200
166,1877,1243807200
166,2521,1243807200
166,2564,1243807200
166,2591,1243807200
166,2617,1243807200
166,2918,1243807200
166,3010,1243807200
166,3090,1243807200
166,3221,1243807200
166,3244,1243807200
166,3374,1243807200
166,3526,1243807200
166,3656,1243807200
166,3678,1243807200
166,3691,1243807200
166,3692,1243807200
166,3693,1243807200
166,3694,1243807200
166,3695,1243807200
166,3696,1243807200
167,927,1157061600
167,1104,1162335600
167,1630,1162335600
167,423,1170284400
167,919,1170284400
167,1125,1170284400
167,1344,1170284400
167,214,1175378400
167,3700,1175378400
167,3702,1175378400
167,948,1180648800
167,1360,1180648800
167,601,1183240800
167,2328,1183240800
167,2354,1183240800
167,1402,1185919200
167,148,1193871600
167,244,1193871600
167,364,1193871600
167,401,1193871600
167,500,1193871600
167,604,1193871600
167,727,1193871600
167,845,1193871600
167,1101,1193871600
167,1409,1193871600
167,1418,1193871600
167,1884,1193871600
167,3384,1193871600
167,3697,1193871600
167,3698,1193871600
167,3699,1193871600
167,3701,1193871600
167,3703,1193871600
167,200,1201820400
167,934,1201820400
167,2366,1209592800
167,221,1212271200
167,157,1214863200
167,182,1214863200
167,430,1214863200
167,593,1214863200
167,718,1214863200
167,908,1214863200
167,950,1214863200
167,1403,1214863200
167,1417,1214863200
167,1926,1214863200
167,2604,1214863200
168,1101,1257030000
168,182,1259622000
168,815,1259622000
168,2944,1259622000
168,3712,1270072800
168,212,1271368800
168,377,1271368800
168,803,1271368800
168,811,1271368800
168,828,1271368800
168,859,1271368800
168,908,1271368800
168,940,1271368800
168,1125,1271368800
168,1207,1271368800
168,1255,1271368800
168,1408,1271368800
168,1416,1271368800
168,1417,1271368800
168,1519,1271368800
168,1524,1271368800
168,1630,1271368800
168,1892,1271368800
168,2355,1271368800
168,2604,1271368800
168,2726,1271368800
168,2822,1271368800
168,2949,1271368800
168,3317,1271368800
168,3407,1271368800
168,3419,1271368800
168,3589,1271368800
168,3704,1271368800
168,3705,1271368800
168,3706,1271368800
168,3707,1271368800
168,3708,1271368800
168,3709,1271368800
168,3710,1271368800
168,3711,1271368800
168,3713,1271368800
168,3714,1271368800
168,3715,1271368800
168,3716,1271368800
168,3717,1271368800
168,1977,1272664800
168,812,1275343200
168,1979,1293836400
168,3227,1293836400
169,286,1280613600
169,83,1296514800
169,6,1300556625
169,61,1300556625
169,66,1300556625
169,151,1300556625
169,153,1300556625
169,167,1300556625
169,221,1300556625
169,224,1300556625
169,228,1300556625
169,282,1300556625
169,285,1300556625
169,287,1300556625
169,294,1300556625
169,312,1300556625
169,327,1300556625
169,351,1300556625
169,365,1300556625
169,371,1300556625
169,372,1300556625
169,414,1300556625
169,455,1300556625
169,458,1300556625
169,460,1300556625
169,469,1300556625
169,475,1300556625
169,480,1300556625
169,492,1300556625
169,493,1300556625
169,517,1300556625
169,518,1300556625
169,530,1300556625
169,538,1300556625
169,674,1300556625
169,698,1300556625
169,1025,1300556625
169,1222,1300556625
169,1397,1300556625
169,1664,1300556625
169,1973,1300556625
169,2087,1300556625
169,2417,1300556625
169,2801,1300556625
169,2958,1300556625
169,3719,1300556625
169,3720,1300556625
169,3721,1300556625
169,3718,1304598450
170,153,1293836400
170,156,1293836400
170,220,1293836400
170,227,1293836400
170,511,1293836400
170,746,1293836400
170,760,1293836400
170,812,1293836400
170,1037,1293836400
170,1183,1293836400
170,1196,1293836400
170,1251,1293836400
170,1367,1293836400
170,1401,1293836400
170,2181,1293836400
170,2634,1293836400
170,2743,1293836400
170,3008,1293836400
170,3380,1293836400
170,3646,1293836400
170,3722,1293836400
170,3723,1293836400
170,3724,1293836400
170,3725,1293836400
170,3726,1293836400
170,3727,1293836400
170,3728,1293836400
170,3729,1293836400
170,3730,1293836400
170,3731,1293836400
170,3732,1293836400
170,3733,1293836400
170,3734,1293836400
170,3735,1293836400
170,3736,1293836400
170,3737,1293836400
170,3738,1293836400
170,3739,1293836400
170,3740,1293836400
170,3741,1293836400
170,3742,1293836400
170,3743,1293836400
170,3744,1293836400
170,3745,1293836400
170,3746,1293836400
170,3747,1293836400
170,3748,1293836400
170,3749,1293836400
170,3750,1293836400
171,181,1251756000
171,184,1251756000
171,221,1251756000
171,228,1251756000
171,239,1251756000
171,492,1251756000
171,511,1251756000
171,749,1251756000
171,848,1251756000
171,859,1251756000
171,1082,1251756000
